Rk	Team	Conf	W-L	AdjEM	AdjO	AdjD	AdjT	Luck	AdjEM	OppO	OppD	AdjEM
195	Cleveland St.	Horz	21-14	-1.54	104.0	194	105.6	186	65.8	258	+.028	105	-5.16	287	102.8	265	108.0	308	-0.09	165
196	Weber St.	BSky	18-15	-1.58	100.1	276	101.7	109	65.1	290	+.064	50	-0.27	145	105.9	123	106.1	207	+4.86	41
197	Wright St.	Horz	18-15	-1.60	104.2	188	105.8	191	71.1	23	-.081	341	-6.14	312	102.7	272	108.8	337	-1.92	217
198	Drexel	CAA	17-15	-1.70	101.1	257	102.8	127	63.5	340	-.074	328	-6.45	314	100.9	328	107.4	276	-1.42	199
199	Rice	CUSA	19-16	-1.74	108.3	112	110.0	281	69.6	50	+.089	20	+1.62	120	105.7	128	104.1	120	-6.54	326
200	Detroit Mercy	Horz	14-19	-1.89	111.4	62	113.3	334	67.1	176	-.103	351	-3.52	242	103.7	224	107.2	268	+4.65	46
201	St. Bonaventure	A10	14-18	-2.06	100.9	261	102.9	131	65.5	274	-.032	265	-1.32	177	104.2	192	105.5	179	-3.90	279
202	St. Thomas	Sum	19-14	-2.19	107.4	125	109.6	272	65.9	243	-.001	199	-5.04	285	102.7	268	107.8	295	-2.15	228
203	Queens	ASun	18-15	-2.35	107.1	137	109.5	268	69.9	44	+.003	185	-2.66	220	104.0	199	106.7	235	-3.37	263
204	Gardner Webb	BSth	15-16	-2.40	98.9	292	101.3	102	66.1	234	-.091	348	-4.12	261	103.4	242	107.5	285	+1.33	114
205	Florida St.	ACC	9-23	-2.41	105.4	162	107.8	239	68.6	113	-.022	247	+6.09	72	108.6	51	102.5	78	+2.83	85
206	Rider	MAAC	16-14	-2.42	106.1	153	108.6	258	64.9	295	-.039	278	-5.72	305	100.9	329	106.6	234	-2.70	247
207	Siena	MAAC	17-15	-2.46	102.1	239	104.6	166	66.7	195	-.030	262	-5.44	296	101.3	318	106.7	238	-3.68	269
208	Bryant	AE	17-13	-2.48	104.9	174	107.4	231	71.9	15	+.004	183	-4.36	269	103.0	256	107.4	277	+1.98	97
209	Georgia Southern	SB	17-16	-2.64	100.2	273	102.8	128	66.6	208	+.005	174	-1.88	195	104.6	167	106.5	223	-4.00	282
210	FIU	CUSA	14-18	-2.68	103.1	213	105.8	192	70.0	43	-.003	202	+0.60	130	105.7	127	105.1	166	-8.29	348
211	Buffalo	MAC	15-17	-2.75	103.9	196	106.7	212	72.1	12	+.004	180	+0.55	133	106.4	105	105.8	195	+5.82	30
212	Massachusetts	A10	15-16	-2.90	100.7	266	103.6	140	70.5	34	+.036	84	-0.55	154	104.1	195	104.7	141	-1.06	190
213	Northern Arizona	BSky	12-23	-2.97	107.7	123	110.7	296	66.7	196	-.084	344	+0.83	128	106.3	106	105.4	178	+8.39	9
214	Oregon St.	P12	11-21	-3.22	99.9	281	103.1	134	63.6	338	+.015	146	+6.59	66	107.1	96	100.5	45	-7.14	332
215	Northwestern St.	Slnd	22-11	-3.28	105.7	158	109.0	263	66.5	213	+.085	22	-8.10	337	101.9	296	110.0	358	+2.23	91
216	Minnesota	B10	9-22	-3.29	102.4	235	105.6	188	65.7	266	+.030	99	+8.56	41	108.3	62	99.8	23	-7.80	345
217	George Washington	A10	16-16	-3.37	108.9	102	112.3	322	68.9	93	+.025	119	-2.06	200	102.9	260	105.0	156	-5.90	318
218	Howard 16	MEAC	22-13	-3.38	103.5	204	106.9	218	69.0	87	+.096	14	-5.60	299	101.3	317	106.9	251	-0.01	159
219	Georgetown	BE	7-25	-3.63	104.2	189	107.8	240	68.8	100	-.056	302	+8.72	37	109.7	26	101.0	57	-5.44	314
220	North Dakota St.	Sum	16-17	-3.64	104.1	191	107.7	238	68.0	139	+.007	164	-2.19	204	105.6	131	107.8	298	+6.54	22
221	South Carolina	SEC	11-21	-3.79	103.5	205	107.3	226	64.2	323	+.042	77	+6.00	73	107.7	78	101.7	67	-3.27	260
222	Northern Colorado	BSky	12-20	-3.82	107.3	130	111.1	306	69.4	64	-.010	221	-0.67	158	105.6	132	106.2	212	+4.82	43
223	Northern Iowa	MVC	14-18	-3.83	102.7	223	106.6	208	67.6	161	-.018	238	-1.91	196	103.6	228	105.5	181	-2.08	225
224	San Diego	WCC	11-20	-4.23	110.2	85	114.4	344	68.6	108	-.030	264	+2.23	114	106.9	99	104.7	142	-3.01	254
225	La Salle	A10	15-19	-4.24	103.2	210	107.5	234	67.6	157	+.040	80	-1.26	176	103.7	221	105.0	155	-2.28	234
226	Campbell	BSth	16-18	-4.57	105.0	172	109.5	271	64.2	325	-.049	292	-4.73	276	102.2	291	106.9	253	-1.51	201
227	Milwaukee	Horz	22-12	-4.70	102.4	234	107.1	220	72.1	9	+.131	6	-4.81	279	103.4	245	108.2	314	+0.20	154
228	Sacramento St.	BSky	14-18	-4.70	103.6	201	108.3	253	62.3	353	+.012	151	-0.91	164	104.9	153	105.8	194	+2.97	80
229	Murray St.	MVC	17-15	-4.86	105.3	164	110.2	288	66.6	203	+.095	15	-1.59	185	103.4	240	105.0	158	-1.60	206
230	Mercer	SC	14-19	-4.87	99.5	285	104.3	159	64.4	317	-.085	346	-3.57	244	104.2	191	107.7	293	-2.20	232
231	North Florida	ASun	14-17	-4.89	109.7	90	114.6	346	67.8	144	+.012	154	-1.52	184	105.2	140	106.7	240	+5.53	35
232	Wofford	SC	17-16	-5.08	108.6	106	113.7	340	65.0	291	+.023	120	-3.15	231	103.6	226	106.8	243	-1.57	205
233	Jacksonville St.	ASun	13-18	-5.22	102.1	240	107.3	228	65.5	273	-.044	282	-1.63	186	104.9	154	106.5	226	+1.30	116
234	Jacksonville	ASun	13-16	-5.26	100.2	274	105.4	183	61.0	361	-.009	219	-0.62	155	106.0	115	106.6	232	+6.78	18
235	Delaware	CAA	17-16	-5.30	102.4	231	107.7	237	67.0	183	+.042	78	-3.76	251	103.2	248	107.0	257	-0.60	177
236	Western Carolina	SC	18-16	-5.57	102.4	232	108.0	243	67.4	169	+.042	76	-3.66	246	103.8	219	107.4	281	-4.16	287
237	Morehead St.	OVC	22-12	-5.61	100.6	267	106.2	201	63.2	345	+.148	2	-5.80	307	102.4	280	108.2	315	+4.31	52
238	Robert Morris	Horz	16-17	-5.64	98.9	294	104.5	163	66.2	228	-.041	279	-6.01	310	102.5	278	108.5	328	-2.05	223
239	Portland St.	BSky	12-19	-5.84	102.7	226	108.5	257	72.2	8	+.008	163	-0.39	148	105.7	130	106.0	202	+4.76	44
240	Purdue Fort Wayne	Horz	17-15	-5.99	100.5	269	106.5	206	69.0	90	+.023	121	-5.23	289	103.2	250	108.5	327	-1.86	214
241	UT Arlington	WAC	11-21	-6.09	99.7	283	105.8	190	65.7	260	+.011	156	+3.18	104	105.5	133	102.3	76	+4.26	53
242	SIU Edwardsville	OVC	19-14	-6.21	99.9	280	106.1	200	69.1	80	-.012	224	-8.29	343	101.5	312	109.8	353	-1.08	191
243	East Tennessee St.	SC	12-20	-6.33	101.0	258	107.4	229	65.7	268	-.111	359	-4.55	270	103.6	225	108.2	316	-4.80	300
244	Winthrop	BSth	15-17	-6.43	108.5	107	114.9	347	66.7	194	+.032	95	-3.40	238	103.4	241	106.8	244	+2.11	93
245	Idaho St.	BSky	11-21	-6.45	102.0	241	108.5	256	65.1	287	-.084	345	-2.53	215	104.7	160	107.3	271	-2.26	233
246	UT Rio Grande Valley	WAC	15-17	-6.47	103.7	200	110.1	284	72.6	5	+.070	42	-0.27	144	105.0	149	105.2	170	-5.28	311
247	Alcorn St.	SWAC	18-14	-6.48	101.6	250	108.0	245	67.2	173	+.133	4	-5.28	291	99.5	352	104.7	144	+8.53	8
248	Army	Pat	17-16	-6.49	103.0	216	109.5	269	68.4	119	-.043	281	-8.36	346	99.8	346	108.2	313	-8.60	350
249	Canisius	MAAC	10-20	-6.56	101.6	248	108.2	249	67.6	163	-.081	340	-3.34	237	103.1	254	106.5	222	+3.18	75
250	Northern Illinois	MAC	13-19	-6.56	100.6	268	107.1	223	69.1	83	-.016	234	-2.32	207	104.7	162	107.0	259	+2.62	89
251	Maryland Eastern Shore	MEAC	18-13	-6.57	94.2	345	100.8	91	69.5	55	+.084	25	-5.25	290	101.5	309	106.8	242	+4.59	49
252	UMBC	AE	18-14	-6.63	105.4	163	112.0	319	67.6	162	+.028	104	-8.27	341	100.5	336	108.8	336	-8.29	349
253	Loyola Chicago	A10	10-21	-7.02	101.8	244	108.8	262	66.0	236	-.036	272	-0.47	151	104.5	173	104.9	154	-4.22	289
254	USC Upstate	BSth	16-16	-7.03	98.6	300	105.7	189	67.8	149	+.081	30	-3.25	235	103.7	222	106.9	254	+2.05	95
255	Rhode Island	A10	9-22	-7.07	97.5	316	104.6	165	67.1	175	-.016	233	-0.98	167	103.8	212	104.8	149	-2.72	248
256	North Alabama	ASun	18-15	-7.21	103.8	198	111.0	302	68.5	114	+.120	8	-2.33	208	104.3	184	106.6	233	-0.26	167
257	Southeast Missouri St. 16	OVC	19-17	-7.21	100.5	270	107.7	236	72.3	7	+.015	145	-7.68	334	101.2	320	108.9	339	+0.52	143
258	Southeastern Louisiana	Slnd	18-14	-7.25	103.8	197	111.1	305	68.6	110	+.050	66	-7.30	329	102.3	284	109.6	350	+5.40	37
259	Niagara	MAAC	16-15	-7.29	100.8	263	108.1	247	63.1	346	+.092	17	-4.92	284	101.9	300	106.8	245	-5.16	309
260	Dartmouth	Ivy	10-18	-7.83	99.4	286	107.3	227	68.7	105	+.002	191	-1.10	172	103.8	217	104.9	153	-3.60	267
261	Fairfield	MAAC	13-18	-7.86	98.8	295	106.7	211	64.9	296	+.000	195	-4.72	275	101.5	311	106.2	211	-1.23	196
262	Bellarmine	ASun	15-18	-7.89	102.3	238	110.2	286	62.0	357	+.084	23	+0.26	136	106.0	114	105.8	190	+5.66	33
263	Nicholls St.	Slnd	16-15	-8.10	99.0	290	107.1	221	70.4	36	+.023	123	-6.34	313	103.4	243	109.7	352	+13.29	2
264	Lafayette	Pat	11-23	-8.27	95.5	335	103.8	148	62.9	349	-.061	314	-3.67	247	103.6	229	107.3	273	+3.76	65
265	Fairleigh Dickinson 16	NEC	21-16	-8.36	106.7	143	115.1	349	68.7	106	+.011	159	-12.02	360	97.2	362	109.2	346	-7.05	329
266	Boston University	Pat	15-17	-8.38	98.1	306	106.4	205	65.3	278	-.001	197	-6.75	319	100.9	330	107.6	287	-4.17	288
267	Western Illinois	Sum	16-14	-8.49	102.7	225	111.2	309	66.6	207	+.068	46	-5.41	295	103.6	227	109.0	341	-3.70	270
268	Miami OH	MAC	12-20	-8.54	103.3	209	111.9	316	66.7	201	-.045	285	-3.19	233	105.1	145	108.3	319	-2.19	231
269	North Dakota	Sum	13-20	-8.54	103.0	218	111.5	314	67.1	178	-.027	257	-3.91	255	103.8	211	107.7	292	-0.42	172
270	California	P12	3-29	-8.54	97.4	320	105.9	195	63.3	343	-.103	352	+7.93	47	108.1	69	100.2	34	+0.86	133
271	Prairie View A&M	SWAC	13-19	-8.72	93.9	348	102.6	124	67.7	155	-.061	313	-6.60	318	100.1	341	106.7	236	+5.12	39
272	Oakland	Horz	13-19	-8.87	103.4	206	112.3	324	68.3	127	+.046	73	-2.80	224	104.2	186	107.0	264	+5.05	40
273	Tennessee Martin	OVC	19-14	-8.93	101.7	246	110.6	292	71.1	25	+.046	71	-8.79	350	100.8	333	109.6	351	-2.63	244
274	American	Pat	17-15	-9.02	100.8	264	109.8	275	62.4	352	+.049	67	-8.29	342	100.3	340	108.6	331	-8.70	351
275	Marist	MAAC	13-20	-9.02	97.7	313	106.8	215	65.5	275	-.023	250	-6.56	317	100.4	338	107.0	256	-9.93	358
276	UC San Diego	BW	10-20	-9.03	101.6	249	110.6	293	65.9	242	+.030	100	-0.75	160	103.9	208	104.6	137	+0.72	137
277	Maine	AE	13-17	-9.08	99.1	288	108.2	248	65.7	259	-.001	198	-3.89	253	102.6	275	106.5	227	+0.32	150
278	UTSA	CUSA	10-22	-9.16	102.3	237	111.5	313	69.0	85	+.022	124	+1.60	121	105.3	134	103.7	109	-6.18	322
279	Mount St. Mary's	MAAC	13-20	-9.17	96.9	325	106.0	197	65.7	265	+.028	103	-4.15	264	102.3	285	106.4	219	-1.98	219
280	Southern	SWAC	15-17	-9.18	95.9	333	105.1	174	70.8	27	-.008	215	-7.36	330	99.5	351	106.9	250	+7.68	13
281	Georgia St.	SB	10-21	-9.28	97.8	310	107.1	222	66.9	190	-.077	334	-1.68	188	103.4	239	105.1	165	-5.29	312
282	Louisiana Monroe	SB	11-21	-9.34	97.7	315	107.0	219	65.9	250	-.024	251	+0.59	131	104.8	157	104.2	125	+0.30	151
283	Lehigh	Pat	16-14	-9.35	97.8	309	107.2	225	69.4	68	+.084	27	-6.82	321	101.1	323	107.9	305	-1.92	216
284	New Hampshire	AE	15-15	-9.36	97.4	319	106.7	214	64.1	329	+.050	65	-6.00	309	102.0	294	108.0	309	-5.02	305
285	Southern Indiana	OVC	16-17	-9.43	102.6	228	112.0	318	69.1	78	-.007	211	-7.57	333	101.5	310	109.1	343	-1.78	211
286	Bowling Green	MAC	11-20	-9.56	103.3	207	112.9	331	69.5	56	-.066	322	-4.30	268	104.4	177	108.7	332	-6.10	321
287	Arkansas St.	SB	13-20	-9.63	100.0	278	109.7	273	63.2	344	-.012	226	-3.41	239	102.6	274	106.0	201	-10.89	361
288	Tennessee Tech	OVC	16-17	-9.73	101.4	253	111.1	307	66.6	210	+.019	132	-7.42	331	101.0	326	108.4	324	+1.69	104
289	Illinois St.	MVC	11-21	-9.74	100.2	275	109.9	278	64.8	300	-.020	242	-4.85	281	102.2	290	107.1	265	-8.23	347
290	Louisville	ACC	4-28	-9.85	101.5	251	111.3	312	66.4	218	-.035	270	+6.19	70	108.5	55	102.3	75	+1.57	107
291	Tennessee St.	OVC	18-14	-10.06	100.9	260	111.0	301	70.8	28	+.010	161	-10.45	356	99.7	348	110.1	360	-9.29	357
292	Valparaiso	MVC	11-21	-10.36	98.0	307	108.3	254	67.8	150	-.008	214	-3.19	232	103.5	234	106.7	239	-5.17	310
293	Chicago St.	ind	11-20	-10.47	102.9	221	113.3	335	64.2	322	-.056	305	-0.51	153	105.3	135	105.8	192	+1.44	111
294	Cal Poly	BW	8-25	-10.48	93.9	349	104.3	158	64.0	330	-.108	357	-0.90	163	103.8	210	104.7	145	-0.56	175
295	Cal St. Bakersfield	BW	11-22	-10.54	94.8	340	105.3	181	63.1	347	+.004	182	-1.33	178	103.2	252	104.5	133	-0.06	163
296	Coastal Carolina	SB	11-20	-10.54	104.0	193	114.6	345	68.3	123	+.019	135	-1.40	180	104.1	193	105.5	182	-2.89	252
297	South Dakota	Sum	12-19	-10.59	102.9	220	113.5	338	65.9	248	-.014	231	-3.67	248	103.4	238	107.1	266	+1.65	105
298	Denver	Sum	15-17	-10.87	100.3	271	111.2	310	68.4	120	+.029	102	-7.14	326	102.6	273	109.8	355	-8.87	354
299	High Point	BSth	14-17	-10.90	100.1	277	111.0	303	71.4	20	+.054	60	-5.64	303	102.8	266	108.5	326	-4.63	297
300	Idaho	BSky	10-22	-10.93	102.5	229	113.4	337	65.8	257	-.057	308	-3.90	254	103.8	216	107.7	291	-6.69	328
301	Illinois Chicago	MVC	12-20	-10.98	97.7	314	108.6	259	68.9	94	+.019	133	-4.19	266	101.6	304	105.8	193	-10.43	359
302	Charleston Southern	BSth	10-21	-11.06	105.3	167	116.3	357	65.7	263	-.080	338	-4.14	263	102.8	263	107.0	255	+0.34	149
303	Bucknell	Pat	12-20	-11.12	98.9	293	110.0	280	66.7	200	-.061	312	-7.92	335	99.8	347	107.7	290	-7.71	343
304	Jackson St.	SWAC	14-19	-11.14	98.9	291	110.1	283	67.9	141	+.084	24	-5.21	288	100.1	342	105.3	174	+8.91	6
305	Texas Southern 16	SWAC	14-21	-11.16	95.4	337	106.6	207	69.1	76	+.028	107	-5.47	297	100.5	337	106.0	200	+10.37	5
306	Manhattan	MAAC	12-18	-11.20	97.5	317	108.7	261	66.9	186	+.047	70	-5.63	302	101.4	315	107.0	260	-5.90	319
307	Texas A&M Commerce	Slnd	13-20	-11.30	101.1	256	112.4	325	65.3	280	+.026	116	-6.99	325	102.2	287	109.2	345	+1.24	120
308	Saint Peter's	MAAC	14-18	-11.32	96.9	324	108.2	251	62.9	350	+.055	58	-5.99	308	101.1	325	107.0	263	-7.57	340
309	Merrimack	NEC	18-16	-11.41	89.9	360	101.3	101	66.3	222	+.055	59	-10.83	358	99.3	353	110.1	359	+1.24	119
310	Northeastern	CAA	10-20	-11.57	97.8	311	109.3	267	66.7	197	-.006	209	-4.12	262	102.3	283	106.4	221	-1.55	204
311	Binghamton	AE	13-18	-11.61	98.6	301	110.2	289	65.9	244	+.028	106	-5.55	298	102.7	267	108.3	320	-5.07	307
312	Alabama A&M	SWAC	15-18	-11.62	96.4	329	108.0	244	68.1	134	-.011	223	-8.89	351	98.7	355	107.6	289	+1.71	103
313	Wagner	NEC	15-13	-11.85	94.0	347	105.9	193	61.9	358	+.019	137	-12.13	361	97.4	361	109.6	348	-3.07	257
314	UMKC	Sum	11-21	-12.15	95.9	332	108.1	246	63.7	335	-.013	229	-3.92	256	104.4	179	108.3	321	+1.44	112
315	Morgan St.	MEAC	15-16	-12.20	94.4	343	106.6	209	70.6	30	+.073	37	-5.71	304	101.6	307	107.3	272	+2.11	94
316	Tulsa	Amer	5-25	-12.45	98.8	296	111.2	311	67.8	148	-.046	287	+3.48	98	106.3	107	102.8	85	-3.81	275
317	Eastern Michigan	MAC	8-23	-12.80	101.4	252	114.2	341	69.1	81	-.011	222	-1.69	189	105.9	122	107.6	286	-0.77	184
318	Nebraska Omaha	Sum	9-23	-12.96	100.0	279	113.0	332	67.7	156	+.002	188	-1.77	193	104.4	176	106.2	209	+7.97	11
319	North Carolina A&T	CAA	13-19	-13.02	98.1	305	111.1	308	69.8	45	+.054	61	-4.24	267	102.0	293	106.3	214	+4.75	45
320	William & Mary	CAA	13-20	-13.03	99.7	284	112.7	329	65.1	289	+.031	96	-4.61	271	102.6	276	107.2	269	+0.68	139
321	Little Rock	OVC	10-21	-13.42	101.9	242	115.4	351	70.8	26	-.025	255	-7.50	332	101.1	324	108.6	330	-0.66	178
322	Arkansas Pine Bluff	SWAC	10-21	-13.71	94.2	344	107.9	242	69.5	57	-.070	326	-5.40	294	99.7	349	105.1	163	+13.59	1
323	Western Michigan	MAC	8-23	-13.80	102.5	230	116.3	356	65.6	272	-.055	300	-2.35	209	104.2	189	106.6	229	+0.37	148
324	Austin Peay	ASun	9-22	-13.81	97.0	323	110.8	298	64.6	310	-.058	310	-2.26	205	105.0	147	107.3	274	+0.58	140
325	Loyola MD	Pat	13-20	-13.86	98.7	297	112.6	328	66.0	240	+.032	94	-6.75	320	101.1	322	107.8	300	-4.66	299
326	Sacred Heart	NEC	16-17	-13.87	96.7	326	110.6	291	69.6	52	+.027	115	-12.88	362	96.6	363	109.5	347	-7.68	342
327	The Citadel	SC	10-22	-13.99	97.9	308	111.9	317	67.0	181	+.000	194	-3.60	245	103.8	213	107.4	280	-3.71	271
328	Stony Brook	CAA	11-22	-14.22	96.0	331	110.2	287	64.0	331	+.022	126	-3.93	257	102.2	286	106.2	208	+1.45	109
329	Cal St. Northridge	BW	7-25	-14.48	95.3	338	109.7	274	65.2	284	-.002	201	-2.16	203	102.9	262	105.1	160	-3.33	262
330	NJIT	AE	7-23	-14.49	97.2	322	111.7	315	66.2	229	-.061	315	-5.37	293	102.8	264	108.2	317	-4.87	303
331	Stonehill	NEC	14-17	-14.49	95.0	339	109.5	270	66.1	231	+.072	40	-9.74	354	98.9	354	108.7	333	-0.76	182
332	New Orleans	Slnd	12-20	-15.06	97.7	312	112.8	330	71.2	21	-.010	220	-8.78	349	102.1	292	110.8	362	+1.30	117
333	Central Arkansas	ASun	9-22	-15.18	98.4	302	113.6	339	72.1	10	+.059	55	-2.70	223	104.5	169	107.2	270	-1.80	212
334	Central Michigan	MAC	10-21	-15.50	92.7	353	108.2	252	67.1	179	+.036	86	-3.22	234	105.0	148	108.2	318	-2.04	221
335	McNeese St.	Slnd	11-23	-15.63	98.6	299	114.3	342	66.1	232	+.016	142	-6.56	316	102.5	279	109.0	340	+5.94	29
336	St. Francis PA	NEC	13-18	-15.72	100.2	272	115.9	355	68.2	131	-.009	217	-10.99	359	98.2	358	109.2	344	-0.82	185
337	Elon	CAA	8-24	-15.81	96.7	328	112.5	326	65.8	252	-.024	252	-4.65	273	101.9	298	106.6	230	-1.98	220
338	Coppin St.	MEAC	9-23	-15.94	99.0	289	114.9	348	71.4	19	+.067	47	-2.36	210	103.0	258	105.3	176	+3.87	61
339	Central Connecticut	NEC	10-22	-15.94	97.4	318	113.4	336	64.2	321	-.059	311	-10.75	357	97.8	359	108.5	329	-4.40	293
340	Incarnate Word	Slnd	12-19	-16.02	96.3	330	112.3	323	66.8	192	+.012	153	-8.77	348	101.3	319	110.0	357	-2.52	240
341	Columbia	Ivy	7-22	-16.13	94.7	341	110.9	300	69.4	67	+.013	148	-1.77	192	103.4	237	105.2	168	-6.49	325
342	Holy Cross	Pat	10-22	-16.53	94.1	346	110.6	294	69.0	89	+.005	179	-7.21	327	100.4	339	107.6	288	-6.23	323
343	Lindenwood	OVC	11-21	-16.74	95.5	336	112.2	321	66.7	198	+.004	181	-6.95	322	101.7	302	108.7	334	+1.78	101
344	Presbyterian	BSth	5-27	-16.96	93.8	351	110.7	297	64.5	312	-.104	354	-4.90	283	103.2	251	108.1	311	-4.13	286
345	South Carolina St.	MEAC	5-26	-17.04	98.4	303	115.4	352	71.5	18	-.045	286	-2.56	216	103.6	232	106.1	206	+3.87	62
346	Albany	AE	8-23	-17.04	98.7	298	115.8	354	67.2	174	-.027	258	-3.73	249	103.0	257	106.7	237	+0.07	157
347	Eastern Illinois	OVC	9-22	-17.15	93.8	350	111.0	304	67.8	146	+.005	173	-8.32	345	101.4	314	109.8	354	-3.76	273
348	Monmouth	CAA	7-26	-17.45	92.6	354	110.0	282	68.3	128	-.016	235	-1.99	199	103.8	214	105.8	191	+5.70	32
349	Bethune Cookman	SWAC	12-20	-17.64	96.7	327	114.3	343	68.8	96	+.038	82	-8.14	338	99.9	345	108.0	310	-1.05	189
350	Alabama St.	SWAC	8-23	-17.86	92.9	352	110.8	299	65.9	249	+.005	172	-5.62	300	100.6	335	106.2	210	+7.66	14
351	Hampton	CAA	8-24	-18.14	97.3	321	115.5	353	68.8	95	+.007	165	-4.90	282	102.2	289	107.1	267	-2.05	224
352	Evansville	MVC	5-27	-18.70	91.2	357	109.9	279	69.5	59	-.004	206	-1.67	187	103.9	202	105.6	185	-1.35	197
353	Houston Christian	Slnd	10-22	-18.97	101.7	245	120.7	363	70.5	32	-.020	240	-8.30	344	101.9	297	110.2	361	-0.09	164
354	VMI	SC	7-25	-19.57	98.3	304	117.9	361	66.6	209	+.005	176	-2.63	218	104.2	188	106.8	247	-2.16	229
355	St. Francis NY	NEC	14-16	-19.83	90.7	358	110.5	290	66.0	241	+.082	29	-13.25	363	97.7	360	110.9	363	-9.22	356
356	Delaware St.	MEAC	6-24	-20.11	92.1	356	112.2	320	67.7	152	+.012	152	-4.82	280	101.6	306	106.4	218	+1.13	126
357	Mississippi Valley St.	SWAC	5-27	-20.19	92.3	355	112.5	327	67.0	182	-.026	256	-4.08	260	101.5	313	105.5	183	+8.58	7
358	Lamar	Slnd	9-22	-20.51	94.6	342	115.1	350	65.7	267	+.004	184	-8.25	340	101.8	301	110.0	356	-2.09	226
359	Florida A&M	SWAC	7-22	-20.75	89.4	362	110.1	285	64.9	297	+.005	178	-4.72	274	101.1	321	105.8	196	+12.78	3
360	IUPUI	Horz	5-27	-22.05	95.6	334	117.7	360	66.9	185	-.076	331	-5.79	306	102.4	281	108.1	312	-7.15	333
361	Green Bay	Horz	3-29	-26.41	90.4	359	116.8	359	65.0	292	+.029	101	-2.69	221	104.2	190	106.9	248	+1.96	99
362	Hartford	ind	5-23	-29.03	89.6	361	118.6	362	65.4	276	-.039	277	-9.12	352	99.9	344	109.0	342	-8.93	355
363	LIU	NEC	3-26	-29.52	86.9	363	116.4	358	72.4	6	-.024	254	-8.20	339	99.7	350	107.9	302	+5.79	31
